epoch,step,train_elbo_loss,train_kld_laplace,train_kld_normal,train_recon_loss,val_best_mcc,val_elbo_loss,val_kld_laplace,val_kld_normal,val_mcc,val_recon_loss
0,14,,,,,0.5633993148803711,1.5062587261199951,0.11653128266334534,5.904245853424072,0.5332255959510803,1.4623656272888184
0,29,,,,,0.5633993148803711,0.37501388788223267,0.6247966885566711,9.516697883605957,0.5400078296661377,0.3169575333595276
0,44,,,,,0.5637635588645935,0.30236420035362244,0.7692806720733643,10.871420860290527,0.5399689674377441,0.23904377222061157
0,49,0.2720102071762085,0.4670955538749695,11.61217212677002,0.20941850543022156,,,,,,
0,59,,,,,0.564856231212616,0.224056676030159,0.6531015634536743,10.596840858459473,0.5340621471405029,0.16295328736305237
0,74,,,,,0.564856231212616,0.15253719687461853,0.5920534729957581,10.850425720214844,0.5277942419052124,0.0916077122092247
0,89,,,,,0.564856231212616,0.12658464908599854,0.5386396646499634,11.061132431030273,0.5165907144546509,0.0656026303768158
0,99,0.12509752810001373,0.6168860197067261,12.340028762817383,0.059177979826927185,,,,,,
0,104,,,,,0.564856231212616,0.11275897920131683,0.46216118335723877,10.715616226196289,0.5085139274597168,0.05394011735916138
0,119,,,,,0.564856231212616,0.11007476598024368,0.46574169397354126,10.476397514343262,0.5072153806686401,0.05149412155151367
0,134,,,,,0.564856231212616,0.10163526237010956,0.4513082504272461,10.11825180053711,0.5047879219055176,0.044622570276260376
0,149,0.09537941217422485,0.5780366063117981,10.495529174804688,0.036640897393226624,,,,,,
0,149,,,,,0.564856231212616,0.09656810015439987,0.46292346715927124,9.859915733337402,0.5062633752822876,0.04062330722808838
1,167,,,,,0.564856231212616,0.09551896154880524,0.46927404403686523,9.61722469329834,0.5040563344955444,0.04007044807076454
1,182,,,,,0.564856231212616,0.0961245745420456,0.5541221499443054,9.316118240356445,0.502747654914856,0.04030870646238327
1,197,,,,,0.564856231212616,0.09132380783557892,0.46137040853500366,9.036222457885742,0.502394437789917,0.037325259298086166
1,199,0.10738576948642731,1.5452473163604736,8.944945335388184,0.043015725910663605,,,,,,
1,212,,,,,0.564856231212616,0.08960229903459549,0.47263336181640625,8.694926261901855,0.5028687119483948,0.03670281916856766
1,227,,,,,0.564856231212616,0.08789022266864777,0.4925605058670044,8.491072654724121,0.5037463903427124,0.03510892391204834
1,242,,,,,0.564856231212616,0.08568739891052246,0.5079876780509949,8.405998229980469,0.5051658153533936,0.03328436613082886
1,249,0.11814534664154053,0.892006516456604,18.91317367553711,0.03026512637734413,,,,,,
1,257,,,,,0.564856231212616,0.08249908685684204,0.5167805552482605,8.27336311340332,0.5060280561447144,0.03040911629796028
1,272,,,,,0.564856231212616,0.081713005900383,0.513461709022522,8.14745807647705,0.5068227052688599,0.029849503189325333
1,287,,,,,0.564856231212616,0.08131575584411621,0.5567785501480103,7.949777126312256,0.5095447897911072,0.02959420531988144
1,299,0.08585067093372345,0.5353268384933472,9.481988906860352,0.029783086851239204,,,,,,
1,302,,,,,0.564856231212616,0.07983222603797913,0.5774537324905396,7.733651161193848,0.5109927654266357,0.028581293299794197
2,320,,,,,0.564856231212616,0.07827644795179367,0.6094439029693604,7.7389912605285645,0.5117502808570862,0.026589617133140564
2,335,,,,,0.564856231212616,0.07735566794872284,0.6001600623130798,7.75146484375,0.51174396276474,0.02566065825521946
2,349,0.07974803447723389,0.45946669578552246,8.153968811035156,0.02805308811366558,,,,,,
2,350,,,,,0.564856231212616,0.07692906260490417,0.6293575763702393,7.624758720397949,0.5148995518684387,0.02535657025873661
2,365,,,,,0.564856231212616,0.07519778609275818,0.6539937257766724,7.478659629821777,0.5150477886199951,0.023691216483712196
2,380,,,,,0.564856231212616,0.07528123259544373,0.6696473956108093,7.368178367614746,0.5160733461380005,0.02400752529501915
2,395,,,,,0.564856231212616,0.07360793650150299,0.6725271344184875,7.434293746948242,0.5171494483947754,0.02195015922188759
2,399,0.07458487153053284,0.5430383682250977,5.757108211517334,0.029228994622826576,,,,,,
2,410,,,,,0.564856231212616,0.07407741993665695,0.6634255647659302,7.349472522735596,0.5162303447723389,0.02280719205737114
2,425,,,,,0.564856231212616,0.0733598992228508,0.7337238788604736,7.195654392242432,0.518722653388977,0.021886758506298065
2,440,,,,,0.564856231212616,0.07131272554397583,0.7309249639511108,7.252968788146973,0.5180495977401733,0.01973804272711277
2,449,0.06639072299003601,0.5871366262435913,6.759000778198242,0.01741173304617405,,,,,,
2,455,,,,,0.564856231212616,0.07219769060611725,0.7956361770629883,7.247440338134766,0.5186033248901367,0.019730741158127785
3,473,,,,,0.564856231212616,0.07193350791931152,0.8064147233963013,7.158246040344238,0.5156127214431763,0.01968562602996826
3,488,,,,,0.564856231212616,0.07139629125595093,0.8009535074234009,7.310986518859863,0.517256498336792,0.0186933483928442
3,499,0.0736313909292221,0.7964105010032654,8.398802757263184,0.017820993438363075,,,,,,
3,503,,,,,0.564856231212616,0.07116448134183884,0.7982452511787415,7.200331687927246,0.5160032510757446,0.01877743750810623
3,518,,,,,0.564856231212616,0.07194025069475174,0.8121554255485535,7.067044258117676,0.5163117051124573,0.01985182985663414
3,533,,,,,0.564856231212616,0.07057838141918182,0.8421086668968201,7.16459321975708,0.5129181146621704,0.017831703647971153
3,548,,,,,0.564856231212616,0.070705845952034,0.8228058815002441,7.116759300231934,0.5141562223434448,0.018292825669050217
3,549,0.0819777324795723,1.101922869682312,9.589595794677734,0.019300637766718864,,,,,,
