epoch,step,train_elbo_loss,train_kld_laplace,train_kld_normal,train_recon_loss,val_best_mcc,val_elbo_loss,val_kld_laplace,val_kld_normal,val_mcc,val_recon_loss
0,14,,,,,0.17053715884685516,0.42390912771224976,4.296280384063721,4.25465202331543,0.11698983609676361,0.36818239092826843
0,29,,,,,0.19199611246585846,0.25515496730804443,3.5493102073669434,11.949361801147461,0.15705472230911255,0.18381378054618835
0,44,,,,,0.2578009366989136,0.17907434701919556,3.9868693351745605,14.0872802734375,0.1571076512336731,0.09694382548332214
0,49,0.14580044150352478,3.7297565937042236,10.828221321105957,0.07601821422576904,,,,,,
0,59,,,,,0.2620847821235657,0.13978919386863708,4.150986671447754,12.711087226867676,0.1616600602865219,0.06014605611562729
0,74,,,,,0.2620847821235657,0.12229372560977936,4.077967643737793,12.00786018371582,0.1740148961544037,0.04549047350883484
0,89,,,,,0.2620847821235657,0.11411861330270767,3.9148683547973633,11.876968383789062,0.17053905129432678,0.03933902457356453
0,99,0.11723253130912781,3.859307289123535,13.775491714477539,0.037312980741262436,,,,,,
0,104,,,,,0.2620847821235657,0.10285916924476624,3.5513665676116943,11.431197166442871,0.16898998618125916,0.033051908016204834
0,119,,,,,0.2620847821235657,0.09929567575454712,3.266165018081665,11.443560600280762,0.17121540009975433,0.0323033407330513
0,134,,,,,0.2620847821235657,0.09323292970657349,2.8756508827209473,11.043031692504883,0.17308713495731354,0.03134733811020851
0,149,0.08764882385730743,2.6084680557250977,12.786235809326172,0.023205438628792763,,,,,,
0,149,,,,,0.2620847821235657,0.08684853464365005,2.6635611057281494,11.779701232910156,0.17528626322746277,0.024873821064829826
1,167,,,,,0.2620847821235657,0.08482404053211212,2.4864633083343506,11.61296272277832,0.17485564947128296,0.02512051910161972
1,182,,,,,0.2620847821235657,0.08373107016086578,2.2852375507354736,11.702401161193848,0.17523787915706635,0.025771483778953552
